date,se,browser,hits
2015-03-10,yandex,firefox,13296157.0
2015-03-11,search,firefox,19079365.0
2015-03-11,yandex,firefox,12998947.0
2015-03-12,search,firefox,19195942.0
2015-03-12,yandex,firefox,13099040.0
2015-03-13,search,firefox,18554153.0
2015-03-13,yandex,firefox,12619273.0
2015-03-14,search,firefox,14647950.0
2015-03-14,yandex,firefox,9640100.0
2015-03-15,search,firefox,15781308.0
2015-03-15,yandex,firefox,10433393.0
2015-03-16,search,firefox,19764420.0
2015-03-16,yandex,firefox,13583007.0
2015-03-17,search,firefox,19377273.0
2015-03-17,yandex,firefox,13282903.0
2015-03-18,search,firefox,18958305.0
2015-03-18,yandex,firefox,12948294.0
2015-03-19,search,firefox,18831529.0
2015-03-19,yandex,firefox,12858103.0
2015-03-20,search,firefox,17108875.0
2015-03-20,yandex,firefox,11708284.0
2015-03-21,search,firefox,14296411.0
2015-03-21,yandex,firefox,9504866.0
2015-03-22,search,firefox,15371413.0
2015-03-22,yandex,firefox,10187322.0
2015-03-23,search,firefox,19611518.0
2015-03-23,yandex,firefox,13421287.0
2015-03-24,search,firefox,19075332.0
2015-03-24,yandex,firefox,13117169.0
2015-03-25,search,firefox,18629584.0
2015-03-25,yandex,firefox,12773816.0
2015-03-26,search,firefox,18144688.0
2015-03-26,yandex,firefox,12442918.0
2015-03-27,search,firefox,18089503.0
2015-03-27,yandex,firefox,12399741.0
2015-03-28,search,firefox,11946157.0
2015-03-28,yandex,firefox,7882077.0
2015-03-29,search,firefox,9526801.0
2015-03-29,yandex,firefox,6068898.0
2015-03-30,search,firefox,13473197.0
2015-03-30,yandex,firefox,9074320.0
2015-03-31,search,firefox,11596025.0
2015-03-31,yandex,firefox,8803007.0
2015-04-01,search,firefox,12758471.0
2015-04-01,yandex,firefox,8576040.0
2015-04-02,search,firefox,12560971.0
2015-04-02,yandex,firefox,8419233.0
2015-04-03,search,firefox,17777928.0
2015-04-03,yandex,firefox,12023086.0
2015-04-04,search,firefox,14298827.0
2015-04-04,yandex,firefox,9370206.0
2015-04-05,search,firefox,15497220.0
2015-04-05,yandex,firefox,10278214.0
2015-04-06,search,firefox,18763764.0
2015-04-06,yandex,firefox,12623304.0
2015-04-07,search,firefox,18869939.0
2015-04-07,yandex,firefox,12694564.0
2015-04-08,search,firefox,18169469.0
2015-04-08,yandex,firefox,12218968.0
2015-04-09,search,firefox,17542304.0
2015-04-09,yandex,firefox,11836988.0
2015-04-10,search,firefox,16601276.0
2015-04-10,yandex,firefox,11152813.0
2015-04-11,search,firefox,12458947.0
2015-04-11,yandex,firefox,8135921.0
2015-04-12,search,firefox,13204352.0
2015-04-12,yandex,firefox,8699392.0
2015-04-13,search,firefox,17508156.0
2015-04-13,yandex,firefox,11952145.0
2015-04-14,search,firefox,18119559.0
2015-04-14,yandex,firefox,12152902.0
2015-04-15,search,firefox,17873942.0
2015-04-15,yandex,firefox,12030989.0
2015-04-16,search,firefox,17927218.0
2015-04-16,yandex,firefox,12087563.0
2015-04-17,search,firefox,17084927.0
2015-04-17,yandex,firefox,11428234.0
2015-04-18,search,firefox,13519380.0
2015-04-18,yandex,firefox,8780167.0
2015-04-19,search,firefox,15033599.0
2015-04-19,yandex,firefox,9811832.0
2015-04-20,search,firefox,18760446.0
2015-04-20,yandex,firefox,12665420.0
2015-04-21,search,firefox,17860970.0
2015-04-21,yandex,firefox,12021722.0
2015-04-22,search,firefox,17986724.0
2015-04-22,yandex,firefox,12099750.0
2015-04-23,search,firefox,17478504.0
2015-04-23,yandex,firefox,11835376.0
2015-04-24,search,firefox,16492979.0
2015-04-24,yandex,firefox,11166984.0
2015-04-25,search,firefox,12585934.0
2015-04-25,yandex,firefox,8220339.0
2015-04-26,search,firefox,13543069.0
2015-04-26,yandex,firefox,8879046.0
2015-04-27,search,firefox,17688567.0
2015-04-27,yandex,firefox,11985239.0
2015-04-28,search,firefox,17068658.0
2015-04-28,yandex,firefox,11496615.0
2015-04-29,search,firefox,16580896.0
2015-04-29,yandex,firefox,11064308.0
2015-04-30,search,firefox,15020625.0
2015-04-30,yandex,firefox,9992303.0
2015-05-01,search,firefox,11254634.0
2015-05-01,yandex,firefox,7190415.0
2015-05-02,search,firefox,11447430.0
2015-05-02,yandex,firefox,7262992.0
2015-05-03,search,firefox,12638245.0
2015-05-03,yandex,firefox,7973658.0
2015-05-04,search,firefox,14133591.0
2015-05-04,yandex,firefox,9212033.0
2015-05-05,search,firefox,17153576.0
2015-05-05,yandex,firefox,11508846.0
2015-05-06,search,firefox,16924966.0
2015-05-06,yandex,firefox,11376796.0
2015-05-07,search,firefox,16450923.0
2015-05-07,yandex,firefox,11055984.0
2015-05-08,search,firefox,15169879.0
2015-05-08,yandex,firefox,10086077.0
2015-05-09,search,firefox,10882804.0
2015-05-09,yandex,firefox,6851134.0
2015-05-10,search,firefox,11883152.0
2015-05-10,yandex,firefox,7568789.0
2015-05-11,search,firefox,13443690.0
2015-05-11,yandex,firefox,8694581.0
2015-05-12,search,firefox,17564593.0
2015-05-12,yandex,firefox,11817598.0
2015-05-13,search,firefox,17216101.0
2015-05-13,yandex,firefox,11563014.0
2015-05-14,search,firefox,16851497.0
2015-05-14,yandex,firefox,11276789.0
2015-05-15,search,firefox,16039361.0
2015-05-15,yandex,firefox,10753242.0
2015-05-16,search,firefox,12340552.0
2015-05-16,yandex,firefox,7978324.0
2015-05-17,search,firefox,14053733.0
2015-05-17,yandex,firefox,9144196.0
2015-05-18,search,firefox,17982527.0
2015-05-18,yandex,firefox,12169225.0
2015-05-19,search,firefox,17288869.0
2015-05-19,yandex,firefox,11700221.0
2015-05-20,search,firefox,16432514.0
2015-05-20,yandex,firefox,11031206.0
2015-05-21,search,firefox,16129761.0
2015-05-21,yandex,firefox,10776010.0
2015-05-22,search,firefox,14998059.0
2015-05-22,yandex,firefox,9985636.0
2015-05-23,search,firefox,11070873.0
2015-05-23,yandex,firefox,7061146.0
2015-05-24,search,firefox,12431320.0
2015-05-24,yandex,firefox,8008863.0
2015-05-25,search,firefox,16838156.0
2015-05-25,yandex,firefox,11275597.0
2015-05-26,search,firefox,16272381.0
2015-05-26,yandex,firefox,10898168.0
2015-05-27,search,firefox,16082936.0
2015-05-27,yandex,firefox,10726196.0
2015-05-28,search,firefox,15744771.0
2015-05-28,yandex,firefox,10489377.0
2015-05-29,search,firefox,14824558.0
2015-05-29,yandex,firefox,9879064.0
2015-05-30,search,firefox,10842915.0
2015-05-30,yandex,firefox,6972932.0
2015-05-31,search,firefox,12001606.0
2015-05-31,yandex,firefox,7750148.0
2015-06-01,search,firefox,15801173.0
2015-06-01,yandex,firefox,10719343.0
2015-06-02,search,firefox,16019472.0
2015-06-02,yandex,firefox,10767430.0
2015-06-03,search,firefox,15429635.0
2015-06-03,yandex,firefox,10342296.0
2015-06-04,search,firefox,15094223.0
2015-06-04,yandex,firefox,10011692.0
2015-06-05,search,firefox,14454329.0
2015-06-05,yandex,firefox,9679469.0
2015-06-06,search,firefox,10417544.0
2015-06-06,yandex,firefox,6740475.0
2015-06-07,search,firefox,11326081.0
2015-06-07,yandex,firefox,7331626.0
2015-06-08,search,firefox,16164947.0
2015-06-08,yandex,firefox,10919196.0
2015-06-09,search,firefox,15941938.0
2015-06-09,yandex,firefox,10773353.0
2015-06-10,search,firefox,15326431.0
2015-06-10,yandex,firefox,10341502.0
2015-06-11,search,firefox,14078726.0
2015-06-11,yandex,firefox,9335261.0
2015-06-12,search,firefox,10881485.0
2015-06-12,yandex,firefox,6809793.0
2015-06-13,search,firefox,9880461.0
2015-06-13,yandex,firefox,6317845.0
2015-06-14,search,firefox,11078762.0
2015-06-14,yandex,firefox,7133038.0
2015-06-15,search,firefox,15805205.0
2015-06-15,yandex,firefox,10646445.0
2015-06-16,search,firefox,15759109.0
2015-06-16,yandex,firefox,10567739.0
2015-06-17,search,firefox,15329574.0
2015-06-17,yandex,firefox,10294612.0
2015-06-18,search,firefox,15063887.0
2015-06-18,yandex,firefox,10075840.0
2015-06-19,search,firefox,13999813.0
2015-06-19,yandex,firefox,9367293.0
2015-06-20,search,firefox,10162696.0
2015-06-20,yandex,firefox,6523659.0
2015-06-21,search,firefox,11107604.0
2015-06-21,yandex,firefox,7147371.0
2015-06-22,search,firefox,15347268.0
2015-06-22,yandex,firefox,10317664.0
2015-06-23,search,firefox,14942614.0
2015-06-23,yandex,firefox,10049848.0
2015-06-24,search,firefox,14664583.0
2015-06-24,yandex,firefox,9830395.0
2015-06-25,search,firefox,14790813.0
2015-06-25,yandex,firefox,9951474.0
2015-06-26,search,firefox,13973979.0
2015-06-26,yandex,firefox,9342149.0
2015-06-27,search,firefox,10207089.0
2015-06-27,yandex,firefox,6587619.0
2015-06-28,search,firefox,10976503.0
2015-06-28,yandex,firefox,7115916.0
2015-06-29,search,firefox,15054638.0
2015-06-29,yandex,firefox,10242243.0
2015-06-30,search,firefox,14832336.0
2015-06-30,yandex,firefox,9939571.0
2015-07-01,search,firefox,14442481.0
2015-07-01,yandex,firefox,9663687.0
2015-07-02,search,firefox,14471414.0
2015-07-02,yandex,firefox,9711928.0
2015-07-03,search,firefox,13408013.0
2015-07-03,yandex,firefox,8983376.0
2015-07-04,search,firefox,9664482.0
2015-07-04,yandex,firefox,6217142.0
2015-07-05,search,firefox,10387894.0
2015-07-05,yandex,firefox,6710222.0
2015-07-06,search,firefox,14731406.0
2015-07-06,yandex,firefox,9944030.0
2015-07-07,search,firefox,14920641.0
2015-07-07,yandex,firefox,10086935.0
2015-07-08,search,firefox,14311694.0
2015-07-08,yandex,firefox,9609012.0
2015-07-09,search,firefox,13996941.0
2015-07-09,yandex,firefox,9365483.0
2015-07-10,search,firefox,13284203.0
2015-07-10,yandex,firefox,8879259.0
2015-07-11,search,firefox,9795093.0
2015-07-11,yandex,firefox,6330816.0
2015-07-12,search,firefox,10876482.0
2015-07-12,yandex,firefox,7063054.0
2015-07-13,search,firefox,15157583.0
2015-07-13,yandex,firefox,10227593.0
2015-07-14,search,firefox,14761076.0
2015-07-14,yandex,firefox,9932440.0
2015-07-15,search,firefox,14097358.0
2015-07-15,yandex,firefox,9576092.0
2015-07-16,search,firefox,13786150.0
2015-07-16,yandex,firefox,9239379.0
2015-07-17,search,firefox,12962293.0
2015-07-17,yandex,firefox,8644946.0
2015-07-18,search,firefox,9486781.0
2015-07-18,yandex,firefox,6114844.0
2015-07-19,search,firefox,10223653.0
2015-07-19,yandex,firefox,6551508.0
2015-07-20,search,firefox,14691215.0
2015-07-20,yandex,firefox,9872907.0
2015-07-21,search,firefox,14560803.0
2015-07-21,yandex,firefox,9799571.0
2015-07-22,search,firefox,14018620.0
2015-07-22,yandex,firefox,9414050.0
2015-07-23,search,firefox,13776252.0
2015-07-23,yandex,firefox,9216296.0
2015-07-24,search,firefox,13011022.0
2015-07-24,yandex,firefox,8660097.0
2015-07-25,search,firefox,9356150.0
2015-07-25,yandex,firefox,5957704.0
2015-07-26,search,firefox,10150322.0
2015-07-26,yandex,firefox,6469061.0
2015-07-27,search,firefox,14646450.0
2015-07-27,yandex,firefox,9787007.0
2015-07-28,search,firefox,14567546.0
2015-07-28,yandex,firefox,9758564.0
2015-07-29,search,firefox,14137948.0
2015-07-29,yandex,firefox,9408682.0
2015-07-30,search,firefox,13910315.0
2015-07-30,yandex,firefox,9269347.0
2015-07-31,search,firefox,13027617.0
2015-07-31,yandex,firefox,8657221.0
2015-08-01,search,firefox,9446161.0
2015-08-01,yandex,firefox,6073148.0
2015-08-02,search,firefox,10133322.0
2015-08-02,yandex,firefox,6510151.0
2015-08-03,search,firefox,14106283.0
2015-08-03,yandex,firefox,9470389.0
2015-08-04,search,firefox,14259973.0
2015-08-04,yandex,firefox,9560735.0
2015-08-05,search,firefox,13706599.0
2015-08-05,yandex,firefox,9152496.0
2015-08-06,search,firefox,13348717.0
2015-08-06,yandex,firefox,9065979.0
2015-08-07,search,firefox,12481057.0
2015-08-07,yandex,firefox,8453382.0
2015-08-08,search,firefox,8923556.0
2015-08-08,yandex,firefox,5698748.0
2015-08-09,search,firefox,9604126.0
2015-08-09,yandex,firefox,6141046.0
2015-08-10,search,firefox,13992080.0
2015-08-10,yandex,firefox,9413229.0
2015-08-11,search,firefox,13826157.0
2015-08-11,yandex,firefox,9281713.0
2015-08-12,search,firefox,13530347.0
2015-08-12,yandex,firefox,9064402.0
2015-08-13,search,firefox,13560975.0
2015-08-13,yandex,firefox,9104275.0
2015-08-14,search,firefox,13033828.0
2015-08-14,yandex,firefox,8701476.0
2015-08-15,search,firefox,9367262.0
2015-08-15,yandex,firefox,6002505.0
2015-08-16,search,firefox,10169381.0
2015-08-16,yandex,firefox,6554052.0
2015-08-17,search,firefox,14375846.0
2015-08-17,yandex,firefox,9714523.0
2015-08-18,search,firefox,14134079.0
2015-08-18,yandex,firefox,9547727.0
2015-08-19,search,firefox,13938843.0
2015-08-19,yandex,firefox,9375402.0
2015-08-20,search,firefox,13580298.0
2015-08-20,yandex,firefox,9125870.0
2015-08-21,search,firefox,12811360.0
2015-08-21,yandex,firefox,8579443.0
2015-08-22,search,firefox,9206157.0
2015-08-22,yandex,firefox,5901138.0
2015-08-23,search,firefox,10031964.0
2015-08-23,yandex,firefox,6442065.0
2015-08-24,search,firefox,14119059.0
2015-08-24,yandex,firefox,9636433.0
2015-08-25,search,firefox,14234648.0
2015-08-25,yandex,firefox,9555483.0
2015-08-26,search,firefox,13994928.0
2015-08-26,yandex,firefox,9418442.0
2015-08-27,search,firefox,13899715.0
2015-08-27,yandex,firefox,9346435.0
2015-08-28,search,firefox,13427995.0
2015-08-28,yandex,firefox,9040779.0
2015-08-29,search,firefox,9921872.0
2015-08-29,yandex,firefox,6445581.0
2015-08-30,search,firefox,10800374.0
2015-08-30,yandex,firefox,7022306.0
2015-08-31,search,firefox,14230559.0
2015-08-31,yandex,firefox,9691948.0
2015-09-01,search,firefox,13803477.0
2015-09-01,yandex,firefox,9344992.0
2015-09-02,search,firefox,14299869.0
2015-09-02,yandex,firefox,9733684.0
2015-09-03,search,firefox,14335225.0
2015-09-03,yandex,firefox,9756243.0
2015-09-04,search,firefox,13730838.0
2015-09-04,yandex,firefox,9285524.0
2015-09-05,search,firefox,10414243.0
2015-09-05,yandex,firefox,6790568.0
2015-09-06,search,firefox,11618351.0
2015-09-06,yandex,firefox,7582508.0
2015-09-07,search,firefox,15378248.0
2015-09-07,yandex,firefox,10462882.0
2015-09-08,search,firefox,15113123.0
2015-09-08,yandex,firefox,10287084.0
2015-09-09,search,firefox,14728329.0
2015-09-09,yandex,firefox,10023735.0
2015-09-10,search,firefox,14446432.0
2015-09-10,yandex,firefox,9836418.0
2015-09-11,search,firefox,13791257.0
2015-09-11,yandex,firefox,9322607.0
2015-09-12,search,firefox,10176917.0
2015-09-12,yandex,firefox,6602063.0
2015-09-13,search,firefox,11279901.0
2015-09-13,yandex,firefox,7325017.0
2015-09-14,search,firefox,15270417.0
2015-09-14,yandex,firefox,10387911.0
2015-09-15,search,firefox,14689885.0
2015-09-15,yandex,firefox,9914791.0
2015-09-16,search,firefox,14494226.0
2015-09-16,yandex,firefox,9816342.0
2015-09-17,search,firefox,14338135.0
2015-09-17,yandex,firefox,9700151.0
2015-09-18,search,firefox,13551386.0
2015-09-18,yandex,firefox,9147232.0
2015-09-19,search,firefox,10031805.0
2015-09-19,yandex,firefox,6491484.0
2015-09-20,search,firefox,11160367.0
2015-09-20,yandex,firefox,7284182.0
2015-09-21,search,firefox,15529855.0
2015-09-21,yandex,firefox,10572453.0
2015-09-22,search,firefox,15194923.0
2015-09-22,yandex,firefox,10311858.0
2015-09-23,search,firefox,14852061.0
2015-09-23,yandex,firefox,10075581.0
2015-09-24,search,firefox,14515189.0
2015-09-24,yandex,firefox,9943212.0
2015-09-25,search,firefox,13943889.0
2015-09-25,yandex,firefox,9478066.0
2015-09-26,search,firefox,10378597.0
2015-09-26,yandex,firefox,6733167.0
2015-09-27,search,firefox,11666448.0
2015-09-27,yandex,firefox,7623888.0
2015-09-28,search,firefox,15815580.0
2015-09-28,yandex,firefox,10814516.0
2015-09-29,search,firefox,15584542.0
2015-09-29,yandex,firefox,10601955.0
2015-09-30,search,firefox,15041608.0
2015-09-30,yandex,firefox,10259197.0
2015-10-01,search,firefox,14469850.0
2015-10-01,yandex,firefox,9842118.0
2015-10-02,search,firefox,14039535.0
2015-10-02,yandex,firefox,9574886.0
2015-10-03,search,firefox,10595747.0
2015-10-03,yandex,firefox,6959526.0
2015-10-04,search,firefox,11596852.0
2015-10-04,yandex,firefox,7565162.0
2015-10-05,search,firefox,15457471.0
2015-10-05,yandex,firefox,10577779.0
2015-10-06,search,firefox,15224701.0
2015-10-06,yandex,firefox,10443783.0
2015-10-07,search,firefox,15044548.0
2015-10-07,yandex,firefox,10329315.0
2015-10-08,search,firefox,14850605.0
2015-10-08,yandex,firefox,10148370.0
2015-10-09,search,firefox,14194382.0
2015-10-09,yandex,firefox,9674131.0
2015-10-10,search,firefox,10779191.0
2015-10-10,yandex,firefox,7146578.0
2015-10-11,search,firefox,11871519.0
2015-10-11,yandex,firefox,7839275.0
2015-10-12,search,firefox,15732802.0
2015-10-12,yandex,firefox,10771111.0
2015-10-13,search,firefox,15529317.0
2015-10-13,yandex,firefox,10673128.0
2015-10-14,search,firefox,15265709.0
2015-10-14,yandex,firefox,10550104.0
2015-10-15,search,firefox,14895460.0
2015-10-15,yandex,firefox,10207523.0
2015-10-16,search,firefox,14263568.0
2015-10-16,yandex,firefox,9733477.0
2015-10-17,search,firefox,10847898.0
2015-10-17,yandex,firefox,7131994.0
2015-10-18,search,firefox,12094922.0
2015-10-18,yandex,firefox,8003235.0
2015-10-19,search,firefox,15854824.0
2015-10-19,yandex,firefox,10904102.0
2015-10-20,search,firefox,15865026.0
2015-10-20,yandex,firefox,10784484.0
2015-10-21,search,firefox,15570680.0
2015-10-21,yandex,firefox,10606683.0
2015-10-22,search,firefox,15566741.0
2015-10-22,yandex,firefox,10635192.0
2015-10-23,search,firefox,14848108.0
2015-10-23,yandex,firefox,10168616.0
2015-10-24,search,firefox,11374682.0
2015-10-24,yandex,firefox,7542284.0
2015-10-25,search,firefox,12565300.0
2015-10-25,yandex,firefox,8324519.0
2015-10-26,search,firefox,16335825.0
2015-10-26,yandex,firefox,11187644.0
2015-10-27,search,firefox,16130779.0
2015-10-27,yandex,firefox,11059297.0
2015-10-28,search,firefox,15755206.0
2015-10-28,yandex,firefox,10774455.0
2015-10-29,search,firefox,15259781.0
2015-10-29,yandex,firefox,10445145.0
2015-10-30,search,firefox,14497249.0
2015-10-30,yandex,firefox,9879731.0
2015-10-31,search,firefox,11317248.0
2015-10-31,yandex,firefox,7462959.0
2015-11-01,search,firefox,11794134.0
2015-11-01,yandex,firefox,7763466.0
2015-11-02,search,firefox,15607854.0
2015-11-02,yandex,firefox,10663898.0
2015-11-03,search,firefox,14986639.0
2015-11-03,yandex,firefox,10139806.0
2015-11-04,search,firefox,13060190.0
2015-11-04,yandex,firefox,8582662.0
2015-11-05,search,firefox,15491637.0
2015-11-05,yandex,firefox,10638198.0
2015-11-06,search,firefox,14605105.0
2015-11-06,yandex,firefox,9990472.0
2015-11-07,search,firefox,11284570.0
2015-11-07,yandex,firefox,7518042.0
2015-11-08,search,firefox,12302478.0
2015-11-08,yandex,firefox,8177457.0
2015-11-09,search,firefox,15719980.0
2015-11-09,yandex,firefox,10799995.0
2015-11-10,search,firefox,15463076.0
2015-11-10,yandex,firefox,10619013.0
2015-11-11,search,firefox,14401884.0
2015-11-11,yandex,firefox,9670809.0
2015-11-12,search,firefox,14221532.0
2015-11-12,yandex,firefox,9498810.0
2015-11-13,search,firefox,13723153.0
2015-11-13,yandex,firefox,9133720.0
2015-11-14,search,firefox,10676960.0
2015-11-14,yandex,firefox,6887154.0
2015-11-15,search,firefox,11665119.0
2015-11-15,yandex,firefox,7555632.0
2015-11-16,search,firefox,14826841.0
2015-11-16,yandex,firefox,9887987.0
2015-11-17,search,firefox,14530229.0
2015-11-17,yandex,firefox,9659870.0
2015-11-18,search,firefox,14363736.0
2015-11-18,yandex,firefox,9576346.0
2015-11-19,search,firefox,14277059.0
2015-11-19,yandex,firefox,9537513.0
2015-11-20,search,firefox,13684293.0
2015-11-20,yandex,firefox,9077619.0
2015-11-21,search,firefox,10922148.0
2015-11-21,yandex,firefox,6993447.0
2015-11-22,search,firefox,11794470.0
2015-11-22,yandex,firefox,7621682.0
2015-11-23,search,firefox,14912275.0
2015-11-23,yandex,firefox,9968280.0
2015-11-24,search,firefox,14521286.0
2015-11-24,yandex,firefox,9571922.0
2015-11-25,search,firefox,14161466.0
2015-11-25,yandex,firefox,9334195.0
2015-11-26,search,firefox,13924747.0
2015-11-26,yandex,firefox,9220284.0
2015-11-27,search,firefox,13334396.0
2015-11-27,yandex,firefox,8814315.0
2015-11-28,search,firefox,10410344.0
2015-11-28,yandex,firefox,6699670.0
2015-11-29,search,firefox,11735329.0
2015-11-29,yandex,firefox,7556813.0
2015-11-30,search,firefox,14604268.0
2015-11-30,yandex,firefox,9698041.0
2015-12-01,search,firefox,14018893.0
2015-12-01,yandex,firefox,9341872.0
